path,name,class,plant,disease,width,height,mode,mean_r,mean_g,mean_b,brightness,contrast,sharpness,file_size(KB)
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\1ceeeee0-40bd-4ac9-8a57-59385bf5df8a___FREC_Scab 3001.JPG,1ceeeee0-40bd-4ac9-8a57-59385bf5df8a___FREC_Scab 3001.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,122.92864990234375,134.9278106689453,117.68606567382812,129.3754119873047,36.8455048590106,39.41706848144531,16912
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\1d81b4c1-072d-4cf7-b1ca-ce43f59822d8___FREC_Scab 3406.JPG,1d81b4c1-072d-4cf7-b1ca-ce43f59822d8___FREC_Scab 3406.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,85.47857666015625,97.2750244140625,87.46795654296875,92.64376831054688,25.201315725879486,13.180740356445312,9750
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122.JPG,1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,76.34820556640625,100.19479370117188,113.11752319335938,94.527587890625,25.247937447514467,11.84173583984375,9362
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\1f6abf22-93fa-48f0-a509-cc3e210f75f0___FREC_Scab 3172.JPG,1f6abf22-93fa-48f0-a509-cc3e210f75f0___FREC_Scab 3172.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,92.45899963378906,96.1065673828125,105.56875610351562,96.10107421875,19.131938591933313,20.559677124023438,11974
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\1f97d75c-db85-4344-8687-82ca56454d17___FREC_Scab 3408.JPG,1f97d75c-db85-4344-8687-82ca56454d17___FREC_Scab 3408.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,76.08119201660156,91.34158325195312,92.61668395996094,86.90647888183594,36.21790820199306,27.006759643554688,13268
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\1f98b949-4df2-45cf-8572-3b4a753be21a___FREC_Scab 2907.JPG,1f98b949-4df2-45cf-8572-3b4a753be21a___FREC_Scab 2907.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,130.31109619140625,125.99411010742188,122.77601623535156,126.926513671875,16.94405813573699,14.663162231445312,9244
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\201d8b27-5a38-43e5-8065-f7fe039ad781___FREC_Scab 3058.JPG,201d8b27-5a38-43e5-8065-f7fe039ad781___FREC_Scab 3058.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,109.55946350097656,124.370849609375,105.92326354980469,117.86088562011719,58.105100273805206,33.54071044921875,15436
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997.JPG,20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,105.25645446777344,116.180908203125,104.23680114746094,111.55644226074219,45.69131277977008,51.234405517578125,20234
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239.JPG,222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,91.44290161132812,103.40553283691406,87.51152038574219,98.0263671875,41.01753017106129,26.316375732421875,13425
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\22c12d6a-3c17-45be-b53b-f17f1b3f5168___FREC_Scab 3206.JPG,22c12d6a-3c17-45be-b53b-f17f1b3f5168___FREC_Scab 3206.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,106.42098999023438,100.50422668457031,114.15875244140625,103.85061645507812,25.541458695440273,14.120941162109375,9356
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\233b7aec-ccec-47a3-b5bd-27e154d7a8f7___FREC_Scab 2912.JPG,233b7aec-ccec-47a3-b5bd-27e154d7a8f7___FREC_Scab 2912.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,101.21273803710938,108.6114501953125,94.68923950195312,104.80644226074219,23.956851229374408,31.495574951171875,14483
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\23466313-6a2c-46e7-ad89-1f95dd2d3b40___FREC_Scab 3517.JPG,23466313-6a2c-46e7-ad89-1f95dd2d3b40___FREC_Scab 3517.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,101.28858947753906,107.87223815917969,118.20756530761719,107.10287475585938,32.75034953352117,30.402069091796875,14637
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\23576562-df0c-46bb-8c50-1bf03412097f___FREC_Scab 3086.JPG,23576562-df0c-46bb-8c50-1bf03412097f___FREC_Scab 3086.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,114.79389953613281,129.0259552001953,103.46746826171875,121.87796020507812,52.67643111820461,54.18061828613281,21221
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178.JPG,23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,90.80014038085938,106.13032531738281,107.97720336914062,101.76675415039062,26.5451317884581,12.045089721679688,9208
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230.JPG,2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,96.78645324707031,115.77020263671875,92.3817138671875,107.42364501953125,14.615234202566302,9.141647338867188,7845
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\246c33b0-fac8-4cca-ae8b-17947338b8b2___FREC_Scab 3091.JPG,246c33b0-fac8-4cca-ae8b-17947338b8b2___FREC_Scab 3091.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,105.67510986328125,120.17669677734375,96.43292236328125,113.14866638183594,49.40726277070442,24.500076293945312,13608
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\24d43ad3-24e6-4236-8ef7-59b268520ca3___FREC_Scab 3533.JPG,24d43ad3-24e6-4236-8ef7-59b268520ca3___FREC_Scab 3533.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,129.92593383789062,132.32952880859375,129.35682678222656,131.30873107910156,48.474687785453185,18.655410766601562,11067
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\252087d7-57c9-4ebe-b6c4-840d6c5dfcb1___FREC_Scab 3329.JPG,252087d7-57c9-4ebe-b6c4-840d6c5dfcb1___FREC_Scab 3329.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,108.35768127441406,121.94140625,119.32194519042969,117.54574584960938,46.63374616456071,15.115951538085938,10166
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\258ce9eb-2b67-475b-b09c-0bc83b0987f1___FREC_Scab 3033.JPG,258ce9eb-2b67-475b-b09c-0bc83b0987f1___FREC_Scab 3033.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,104.62347412109375,125.84550476074219,97.39932250976562,116.26478576660156,52.92718141158249,36.657501220703125,16564
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\25aeb397-bc36-4fe5-affe-6b8195d4f282___FREC_Scab 3494.JPG,25aeb397-bc36-4fe5-affe-6b8195d4f282___FREC_Scab 3494.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,84.04547119140625,99.77105712890625,101.81683349609375,95.30355834960938,29.518811712304874,18.66259765625,11837
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\268a2ad1-d649-4ec0-add3-61cc8f54f479___FREC_Scab 3235.JPG,268a2ad1-d649-4ec0-add3-61cc8f54f479___FREC_Scab 3235.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,86.79457092285156,107.06336975097656,110.79862976074219,101.40809631347656,41.59301600593801,9.95440673828125,8336
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516.JPG,26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,124.45899963378906,130.9925537109375,142.5272216796875,130.4142608642578,39.63761864242603,53.57084655761719,19977
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\270dd6be-95f4-4fd1-8423-b698663b3f72___FREC_Scab 2954.JPG,270dd6be-95f4-4fd1-8423-b698663b3f72___FREC_Scab 2954.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,97.91522216796875,109.68983459472656,99.39199829101562,104.992919921875,54.19427845092001,56.613800048828125,22034
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\27338275-3c75-4bbf-8d74-7b90e9d224d3___FREC_Scab 3269.JPG,27338275-3c75-4bbf-8d74-7b90e9d224d3___FREC_Scab 3269.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,116.21372985839844,127.02827453613281,106.79122924804688,121.51495361328125,36.610931161878966,46.0418701171875,18840
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\276ed34e-9987-4b38-b83b-8626504fc204___FREC_Scab 3050.JPG,276ed34e-9987-4b38-b83b-8626504fc204___FREC_Scab 3050.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,111.72322082519531,126.27754211425781,106.75297546386719,119.73497009277344,54.977316003014785,42.112457275390625,17359
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241.JPG,29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,118.43028259277344,127.22789001464844,114.87533569335938,123.18782043457031,54.79966943992974,42.7939453125,17638
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2a59761b-c91c-451c-8e13-d9dc3aff8d29___FREC_Scab 3503.JPG,2a59761b-c91c-451c-8e13-d9dc3aff8d29___FREC_Scab 3503.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,82.21003723144531,90.45285034179688,107.33967590332031,89.90626525878906,27.429083695548265,25.982498168945312,13335
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124.JPG,2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,72.422119140625,96.25991821289062,100.65263366699219,89.57647705078125,32.79008178947872,8.091842651367188,8051
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2a97b29d-8a63-47ab-bd5b-c14832a586c8___FREC_Scab 3242.JPG,2a97b29d-8a63-47ab-bd5b-c14832a586c8___FREC_Scab 3242.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,110.65882873535156,122.26081848144531,102.24577331542969,116.51417541503906,55.993568709287935,45.35585021972656,18647
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2ae81857-0615-4a6a-8d13-1ace0c62284d___FREC_Scab 2992.JPG,2ae81857-0615-4a6a-8d13-1ace0c62284d___FREC_Scab 2992.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,81.93531799316406,93.81468200683594,78.90440368652344,88.56034851074219,51.15143098914183,20.276351928710938,12016
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326.JPG,2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,93.122314453125,109.60972595214844,103.86691284179688,104.004638671875,35.01572535567263,32.74269104003906,14613
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2bc50b52-0d7d-41a3-be8a-8d070341d87f___FREC_Scab 3476.JPG,2bc50b52-0d7d-41a3-be8a-8d070341d87f___FREC_Scab 3476.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,78.66290283203125,88.45883178710938,88.18621826171875,85.55026245117188,28.65337566187914,21.899368286132812,12066
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2bfd8ee0-af6b-42fd-ae61-fc5e92ec1b67___FREC_Scab 2988.JPG,2bfd8ee0-af6b-42fd-ae61-fc5e92ec1b67___FREC_Scab 2988.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,128.79119873046875,142.36387634277344,118.91622924804688,135.6405792236328,46.68641865100055,40.263336181640625,17262
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2c648fcd-d637-4559-beaa-9dd6079646fb___FREC_Scab 3213.JPG,2c648fcd-d637-4559-beaa-9dd6079646fb___FREC_Scab 3213.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,131.42086791992188,134.4091339111328,122.8094482421875,132.18922424316406,56.03214464368082,52.00706481933594,20367
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260.JPG,2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,90.07374572753906,95.39753723144531,82.3277587890625,92.301513671875,37.14140888954799,11.265533447265625,9156
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2c89ceaf-748c-4371-80d0-d01855f04a92___FREC_Scab 2962.JPG,2c89ceaf-748c-4371-80d0-d01855f04a92___FREC_Scab 2962.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,111.25239562988281,120.40083312988281,113.08674621582031,116.857666015625,47.322618387063024,31.66522216796875,14681
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2d329823-7ad5-4189-89b7-4bdf24f9c393___FREC_Scab 3507.JPG,2d329823-7ad5-4189-89b7-4bdf24f9c393___FREC_Scab 3507.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,99.04444885253906,108.435791015625,123.61286926269531,107.32991027832031,25.410585306317245,22.657318115234375,12323
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090.JPG,2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,117.17462158203125,132.65023803710938,106.56234741210938,125.07955932617188,47.44890973777852,56.4512939453125,21398
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2d5265d2-be99-4e9f-a085-d309cc01b751___FREC_Scab 3023.JPG,2d5265d2-be99-4e9f-a085-d309cc01b751___FREC_Scab 3023.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,107.09494018554688,108.82162475585938,99.56494140625,107.27554321289062,53.72846535601076,31.582244873046875,14556
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2dd8b8f8-46b0-4bc6-b817-ea7163f4b28b___FREC_Scab 3473.JPG,2dd8b8f8-46b0-4bc6-b817-ea7163f4b28b___FREC_Scab 3473.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,85.52070617675781,104.24137878417969,86.16502380371094,96.53590393066406,29.217667801976752,14.922225952148438,9620
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2e264ee0-7679-4ad2-a19a-1ac4d2e84079___FREC_Scab 2984.JPG,2e264ee0-7679-4ad2-a19a-1ac4d2e84079___FREC_Scab 2984.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,106.537353515625,109.40142822265625,108.31596374511719,108.42889404296875,55.75251095800585,54.87342834472656,21225
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2f1e68c0-c059-46fd-bbf3-f160817abdc3___FREC_Scab 3535.JPG,2f1e68c0-c059-46fd-bbf3-f160817abdc3___FREC_Scab 3535.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,89.03373718261719,101.66285705566406,109.40632629394531,98.76197814941406,41.3508079029488,38.80204772949219,16251
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\2f668a95-80ab-40ac-98ef-657bd85b668b___FREC_Scab 3247.JPG,2f668a95-80ab-40ac-98ef-657bd85b668b___FREC_Scab 3247.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,99.34895324707031,106.65756225585938,77.73948669433594,101.17977905273438,51.566608477891194,54.316375732421875,21066
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\30111fee-0c22-4ca4-aeb4-ac14a9a5d651___FREC_Scab 3097.JPG,30111fee-0c22-4ca4-aeb4-ac14a9a5d651___FREC_Scab 3097.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,116.26860046386719,128.48011779785156,105.47230529785156,122.23564147949219,43.02499124523691,49.607421875,19685
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\320dff9e-6d59-4bec-9e7c-930444343e3b___FREC_Scab 3398.JPG,320dff9e-6d59-4bec-9e7c-930444343e3b___FREC_Scab 3398.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,112.18441772460938,118.33369445800781,97.70036315917969,114.13851928710938,24.907310632703275,18.829849243164062,11002
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\321c7135-853f-444d-9952-a893e660d966___FREC_Scab 2958.JPG,321c7135-853f-444d-9952-a893e660d966___FREC_Scab 2958.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,102.83108520507812,114.88233947753906,108.21630859375,110.5338134765625,49.00178977178544,49.61155700683594,19788
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\32454154-edbf-464f-8097-e99a3d9a15af___FREC_Scab 2936.JPG,32454154-edbf-464f-8097-e99a3d9a15af___FREC_Scab 2936.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,112.06108093261719,120.09835815429688,109.64971923828125,116.52546691894531,45.33134264336434,38.23860168457031,17143
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\32550bbb-cdf1-4805-8167-27dc5a8e87d2___FREC_Scab 3195.JPG,32550bbb-cdf1-4805-8167-27dc5a8e87d2___FREC_Scab 3195.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,102.12904357910156,119.25973510742188,124.95716857910156,114.79672241210938,27.552821234991846,20.492843627929688,10773
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\334f8e1a-5989-476e-88f4-8a45c304e12c___FREC_Scab 3035.JPG,334f8e1a-5989-476e-88f4-8a45c304e12c___FREC_Scab 3035.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,130.67755126953125,144.7770233154297,117.800537109375,137.48829650878906,38.459722088643794,45.45249938964844,18726
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\33ebf0dd-f971-4f11-aa93-45df7d55a9ea___FREC_Scab 3182.JPG,33ebf0dd-f971-4f11-aa93-45df7d55a9ea___FREC_Scab 3182.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,93.55708312988281,108.74461364746094,110.66139221191406,104.39360046386719,23.202197765312317,13.264556884765625,9185
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\34c2823b-d1c5-4bd8-a5a7-74bdef959e10___FREC_Scab 3484.JPG,34c2823b-d1c5-4bd8-a5a7-74bdef959e10___FREC_Scab 3484.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,90.13505554199219,106.02812194824219,117.27217102050781,102.55035400390625,25.55204751958325,12.29864501953125,9752
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\34c37353-8429-499e-bd38-ac7501f79e90___FREC_Scab 3501.JPG,34c37353-8429-499e-bd38-ac7501f79e90___FREC_Scab 3501.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,74.90095520019531,92.6195068359375,112.87287902832031,89.61601257324219,27.990235930414585,23.156845092773438,12707
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\3523d2d8-0da9-4b83-b09d-21bd96860a3d___FREC_Scab 3499.JPG,3523d2d8-0da9-4b83-b09d-21bd96860a3d___FREC_Scab 3499.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,60.814453125,71.35794067382812,85.90119934082031,69.86569213867188,35.61332170115267,15.95147705078125,10625
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\352a5659-3552-4e94-8333-c3715d38cc27___FREC_Scab 3049.JPG,352a5659-3552-4e94-8333-c3715d38cc27___FREC_Scab 3049.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,122.35650634765625,137.63046264648438,112.82022094726562,130.25025939941406,45.228435034689255,49.52027893066406,19446
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\35694cb9-efe9-441a-a810-13e065de7925___FREC_Scab 3320.JPG,35694cb9-efe9-441a-a810-13e065de7925___FREC_Scab 3320.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,89.61666870117188,106.9564208984375,88.97393798828125,99.68862915039062,37.418417557540025,40.7694091796875,17018
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\35fde58e-46ea-4d1b-9580-ead7a2d0cb3b___FREC_Scab 2952.JPG,35fde58e-46ea-4d1b-9580-ead7a2d0cb3b___FREC_Scab 2952.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,98.49835205078125,104.65673828125,104.69247436523438,102.79412841796875,43.43681857544548,46.18379211425781,19306
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\3636b2d7-b888-437b-b4e3-a8af4bb62763___FREC_Scab 3148.JPG,3636b2d7-b888-437b-b4e3-a8af4bb62763___FREC_Scab 3148.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,91.45234680175781,116.29315185546875,113.40516662597656,108.53854370117188,22.636560894688913,12.841232299804688,8985
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\3652fd23-ba4c-4958-8db8-3aff8f614dfd___FREC_Scab 3377.JPG,3652fd23-ba4c-4958-8db8-3aff8f614dfd___FREC_Scab 3377.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,81.84596252441406,99.25033569335938,84.1143798828125,92.32269287109375,40.023892646670376,40.35322570800781,16679
d:\2026-2027\computer-vision\plantvillage_dataset/color/Apple___Apple_scab\36d99a07-4a43-4416-b204-6886f71d5039___FREC_Scab 3294.JPG,36d99a07-4a43-4416-b204-6886f71d5039___FREC_Scab 3294.JPG,Apple___Apple_scab,Apple,Apple_scab,256,256,RGB,71.6007080078125,89.82673645019531,79.64761352539062,83.20301818847656,27.289362720165617,33.60011291503906,15087
